PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Name,Transported,TotalWastes,CrewSize
0297_01,Earth,0,G/47/P,TRAPPIST-1e,24.0,0,Ernice Gardonadox,1,1433.0,1
0298_01,Europa,1,A/3/P,55 Cancri e,57.0,0,Ashird Sorbitter,1,0.0,1
0301_01,Earth,1,G/734/S,TRAPPIST-1e,16.0,0,Margia Wriggins,0,0.0,207
0302_01,Earth,0,F/67/P,TRAPPIST-1e,23.0,0,Lesley Shephendry,0,1385.0,1
0303_01,Earth,1,G/41/S,TRAPPIST-1e,23.0,0,Oraryn Kirklander,1,0.0,1
0304_01,Europa,0,E/18/S,TRAPPIST-1e,28.0,0,Betena Ausivetpul,0,7439.0,1
0305_01,Europa,0,C/7/P,55 Cancri e,23.0,0,Suhelik Geousker,0,3073.0,1
0306_01,Earth,0,E/19/S,TRAPPIST-1e,23.0,0,Dony Estevesters,0,904.0,1
0307_01,Earth,0,F/59/S,TRAPPIST-1e,18.0,0,Natald Hickett,1,1359.0,1
0309_01,Earth,0,F/60/S,TRAPPIST-1e,18.0,0,Billya Bowerson,0,1357.0,1
0310_01,Europa,0,G/734/S,TRAPPIST-1e,67.0,0,Naviton Coudered,0,5171.687617481203,207
0313_01,Earth,0,F/68/P,PSO J318.5-22,60.0,0,Briney Mckinsond,1,552.0,2
0313_02,Earth,1,G/50/P,55 Cancri e,28.82793046746535,0,Jona Mckinsond,1,173.72916912197996,2
0313_03,Earth,0,F/68/P,55 Cancri e,49.0,0,Jaimer Mckinsond,1,649.0,2
0313_04,Earth,0,G/50/P,55 Cancri e,0.0,0,Hary Mckinsond,1,0.0,2
0314_01,Earth,0,G/51/P,55 Cancri e,26.0,0,Kell Kochroeders,0,1790.0,1
0315_01,Earth,1,G/42/S,PSO J318.5-22,35.0,0,Adriet Valezaley,1,0.0,1
0316_01,Europa,0,B/9/S,TRAPPIST-1e,24.0,0,Hallah Sorbitter,1,2971.72916912198,2
0316_02,Europa,1,B/9/S,TRAPPIST-1e,20.0,0,Beneba Sorbitter,1,304.8547912992357,2
0320_01,Earth,0,G/44/S,TRAPPIST-1e,18.0,0,Breney Bellarkerd,0,313.1387779083431,2
0320_02,Earth,0,G/44/S,TRAPPIST-1e,21.0,0,Garley Bellarkerd,0,312.8547912992357,2
0321_01,Earth,0,F/61/S,TRAPPIST-1e,59.0,1,Quites Bache,0,1227.0,1
0322_01,Earth,1,G/45/S,PSO J318.5-22,13.0,0,Annya Blange,0,0.0,1
0324_01,Earth,1,G/53/P,55 Cancri e,43.0,0,Carma Hooperez,0,0.0,1
0326_01,Earth,1,G/47/S,TRAPPIST-1e,29.0,0,Charly Edwartizman,0,0.0,1
0327_01,Earth,0,G/734/S,TRAPPIST-1e,19.0,0,Jasony Ocherman,1,803.0,207
0330_01,Europa,0,C/14/S,TRAPPIST-1e,2.0,0,Bellah Siveduced,1,0.0,3
0330_02,Europa,0,C/14/S,TRAPPIST-1e,32.0,0,Alraium Disivering,1,5146.0,3
0330_03,Europa,0,C/14/S,TRAPPIST-1e,33.0,0,Hekaton Siveduced,0,2168.0,3
0331_01,Earth,0,F/72/P,TRAPPIST-1e,25.0,0,Lewise Burchard,0,803.0,1
0333_01,Mars,1,F/73/P,55 Cancri e,29.0,0,Phios Melie,1,0.0,1
0334_01,Mars,0,F/62/S,TRAPPIST-1e,29.0,0,Unfly Mushe,0,7404.0,1
0336_01,Earth,0,F/74/P,TRAPPIST-1e,44.0,0,Maura Cookson,0,712.0,1
0337_01,Mars,1,F/63/S,55 Cancri e,2.0,0,Guanch Perle,1,0.0,3
0337_02,Mars,0,F/63/S,TRAPPIST-1e,19.0,0,Weros Perle,1,2460.0,3
0337_03,Mars,0,F/63/S,55 Cancri e,0.0,0,Alraium Disivering,1,0.0,3
0338_01,Earth,1,G/48/S,TRAPPIST-1e,18.0,0,Ireen Guerson,1,173.72916912197996,1
0340_01,Europa,1,B/10/S,55 Cancri e,38.0,0,Pentard Poille,1,0.0,1
0341_01,Earth,1,G/57/P,PSO J318.5-22,5.0,0,Lorian Webstephrey,0,0.0,1
0343_01,Earth,0,F/76/P,PSO J318.5-22,31.0,0,Meremy Salez,0,1302.0,1
0345_01,Mars,1,E/21/S,TRAPPIST-1e,30.0,0,Berios Racke,0,0.0,1
0346_01,Earth,1,G/59/P,55 Cancri e,15.0,0,Lynney Chanan,1,0.0,1
0347_01,Mars,0,F/64/S,TRAPPIST-1e,27.0,0,Cousk Kraie,0,1868.0,1
0348_01,Mars,0,D/12/P,TRAPPIST-1e,22.0,0,Stray Mane,1,3223.0,1
0348_02,Mars,0,G/734/S,TRAPPIST-1e,36.0,0,Weet Mane,1,2385.0,207
0350_01,Earth,1,G/60/P,PSO J318.5-22,14.0,0,Loresa Burchanez,1,0.0,1
0352_01,Mars,0,F/78/P,TRAPPIST-1e,23.0,0,Hits Strad,0,4976.0,1
0355_01,Earth,1,G/734/S,TRAPPIST-1e,18.0,0,Tricky Warrison,1,0.0,207
0356_01,Europa,1,B/15/P,55 Cancri e,36.0,0,Pharmus Gloyanthy,1,0.0,1
0357_01,Earth,0,F/65/S,TRAPPIST-1e,41.0,0,Eduard Mcleaney,0,2118.6876174812032,1
0358_01,Earth,1,G/50/S,TRAPPIST-1e,50.0,0,Ronna Connon,1,0.0,2
0358_02,Earth,1,G/50/S,PSO J318.5-22,32.0,0,Dandy Connon,1,0.0,2
0359_01,Earth,0,F/66/S,PSO J318.5-22,26.0,0,Celine Popez,0,689.0,1
0360_01,Earth,0,F/67/S,TRAPPIST-1e,15.0,0,Elancy Staffersby,0,715.0,1
0361_01,Earth,0,F/68/S,55 Cancri e,33.0,0,Virgie Headardyer,1,733.0,1
0365_01,Earth,0,G/51/S,55 Cancri e,28.82793046746535,0,Dandra Jacostaney,0,706.0,1
0368_01,Mars,0,F/82/P,TRAPPIST-1e,26.0,0,Resers Perte,0,7405.0,2
0368_02,Mars,1,F/82/P,TRAPPIST-1e,61.0,0,Batech Perte,1,0.0,2
0369_01,Earth,0,G/53/S,TRAPPIST-1e,24.0,0,Veroy Pottonalden,1,827.0,1
0370_01,Earth,0,F/83/P,TRAPPIST-1e,30.0,0,Tine Coffmaney,0,1559.0,1
0371_01,Mars,1,F/84/P,TRAPPIST-1e,24.0,0,Chrey Dutte,1,0.0,1
0372_01,Earth,0,F/85/P,TRAPPIST-1e,24.0,0,Alraium Disivering,0,2771.0,1
0373_01,Earth,1,G/62/P,TRAPPIST-1e,41.0,0,Billex Mcneiderson,0,0.0,1
0375_01,Earth,0,E/22/P,TRAPPIST-1e,20.0,0,Luzel Vincenton,0,788.0,1
0376_01,Earth,0,G/54/S,TRAPPIST-1e,22.0,0,Francy Spentley,1,908.0,1
0377_01,Europa,0,C/15/S,55 Cancri e,63.0,0,Wezncha Excialing,0,9432.0,1
0378_01,Europa,0,B/11/S,55 Cancri e,18.0,0,Bram Pirejus,0,6065.0,7
0378_02,Europa,1,B/11/S,55 Cancri e,21.0,0,Marfak Pirejus,1,0.0,7
0378_03,Europa,0,B/11/S,TRAPPIST-1e,79.0,0,Naslon Pirejus,0,10645.0,7
0378_04,Europa,1,B/11/S,TRAPPIST-1e,56.0,0,Muonons Pirejus,1,0.0,7
0378_05,Europa,1,B/11/S,TRAPPIST-1e,13.0,0,Polaton Pirejus,1,0.0,7
0378_06,Europa,0,B/11/S,TRAPPIST-1e,33.0,0,Sollum Pirejus,0,4729.0,7
0378_07,Europa,1,B/11/S,TRAPPIST-1e,32.0,0,Achib Pirejus,1,0.0,7
0379_01,Earth,0,G/63/P,TRAPPIST-1e,31.0,0,Brita Moodson,1,953.0,1
0380_01,Europa,1,G/734/S,55 Cancri e,26.0,0,Zinopus Fuelddid,1,0.0,207
0381_01,Europa,1,B/16/P,55 Cancri e,18.0,0,Mesatan Mosteraked,1,0.0,2
0381_02,Europa,1,B/16/P,55 Cancri e,38.0,0,Aston Mosteraked,1,173.72916912197996,2
0382_01,Earth,0,G/64/P,TRAPPIST-1e,23.0,0,Blanie Floydendley,0,720.0,1
0383_01,Earth,0,G/55/S,TRAPPIST-1e,28.0,0,Phia Wagnerray,0,4688.0,2
0383_02,Earth,1,G/55/S,PSO J318.5-22,34.0,0,Evane Wagnerray,0,0.0,2
0384_01,Earth,0,G/56/S,55 Cancri e,0.0,0,Cliney Simpsonks,1,0.0,2
0384_02,Earth,0,G/56/S,TRAPPIST-1e,14.0,0,Ellard Simpsonks,1,909.0,2
0385_01,Earth,0,G/65/P,TRAPPIST-1e,23.0,0,Tanley Klinson,0,888.0,1
0387_01,Earth,1,G/66/P,TRAPPIST-1e,49.0,0,Verek Merce,0,0.0,1
0388_01,Earth,1,G/57/S,TRAPPIST-1e,14.0,0,Fanna Sullones,0,0.0,1
0389_01,Earth,0,E/23/P,TRAPPIST-1e,18.0,0,Elanda Savaraldez,0,791.0,1
0391_01,Europa,0,C/9/P,PSO J318.5-22,27.0,1,Dabik Cowsearney,1,6784.0,1
0392_01,Earth,0,E/24/P,TRAPPIST-1e,48.0,0,Ward Carreralend,0,1619.0,1
0395_01,Europa,0,B/17/P,55 Cancri e,31.0,1,Meropus Hervel,0,25400.0,2
0395_02,Europa,0,B/17/P,55 Cancri e,61.0,0,Hadyon Hervel,0,4445.0,2
0396_01,Earth,1,G/59/S,TRAPPIST-1e,18.0,0,Brinez Robins,1,0.0,1
0397_01,Mars,1,F/69/S,TRAPPIST-1e,45.0,0,Graw Mepie,1,0.0,1
0398_01,Mars,0,D/13/S,TRAPPIST-1e,22.0,0,Wales Tité,0,6498.0,1
0401_01,Mars,0,D/14/S,TRAPPIST-1e,30.0,1,Luse Pimne,0,1056.0,2
0401_02,Mars,0,D/14/S,TRAPPIST-1e,30.0,0,Parney Pimne,0,1783.0,2
0402_01,Earth,1,D/15/S,55 Cancri e,32.0,1,Teron Sageng,1,0.0,1
0403_01,Mars,0,D/13/P,TRAPPIST-1e,43.0,1,Push Wate,1,1251.0,1
0405_01,Earth,0,F/89/P,55 Cancri e,17.0,0,Denis Flowensley,0,952.0772032902468,1
0407_01,Earth,0,G/69/P,TRAPPIST-1e,23.0,0,Dandy Mirez,0,1944.687617481203,2
0407_02,Earth,0,F/90/P,TRAPPIST-1e,20.0,0,Luzel Mirez,0,693.0,1
0407_03,Earth,1,G/69/P,TRAPPIST-1e,39.0,0,Dennya Mirez,0,0.0,2
0408_01,Mars,0,E/25/P,TRAPPIST-1e,35.0,0,Cus Ble,0,1299.0,1
0409_01,Mars,0,F/71/S,TRAPPIST-1e,31.0,0,Mats Iccle,0,1118.0,1
0410_01,Earth,0,F/72/S,55 Cancri e,21.0,0,Tyrona Roachoanand,0,717.0,1
0411_01,Earth,0,F/91/P,TRAPPIST-1e,16.0,0,Benny Rushorney,0,932.0,1
0412_01,Europa,0,C/11/P,TRAPPIST-1e,60.0,0,Baton Quelfly,1,14744.0,1
0413_01,Earth,0,F/92/P,TRAPPIST-1e,18.0,0,Elina Steinardson,0,569.0,1
0415_01,Earth,1,G/60/S,TRAPPIST-1e,42.0,0,Iney Pierry,0,0.0,1
0417_01,Europa,1,B/18/P,55 Cancri e,68.0,0,Lesatik Poicaptic,1,0.0,3
0417_02,Europa,0,B/18/P,55 Cancri e,22.0,0,Mirark Unhearfus,0,7878.0,3
0417_03,Europa,1,B/18/P,TRAPPIST-1e,59.0,0,Enifik Unhearfus,1,0.0,3
0423_01,Europa,0,B/19/P,TRAPPIST-1e,28.82793046746535,0,Syrmark Pumbody,1,3662.0,1
0425_01,Mars,0,F/96/P,TRAPPIST-1e,37.0,0,Blesh Fiha,0,1157.0,3
0425_02,Mars,1,F/96/P,TRAPPIST-1e,3.0,0,Cowns Fiha,1,0.0,3
0425_03,Mars,1,F/96/P,TRAPPIST-1e,31.0,0,Ree Fiha,1,0.0,3
0427_01,Europa,0,E/26/P,TRAPPIST-1e,31.0,0,Algor Efulows,1,9414.077203290246,1
0428_01,Europa,0,C/16/S,TRAPPIST-1e,29.0,0,Chargin Chocaters,1,7972.0,1
0429_01,Europa,0,A/5/S,55 Cancri e,20.0,0,Aino Ineysive,1,10345.0,2
0429_02,Europa,1,A/5/S,55 Cancri e,46.0,0,Taurak Ineysive,1,0.0,2
0430_01,Earth,0,F/75/S,TRAPPIST-1e,29.0,0,Eliana Jorden,1,1042.0,1
0431_01,Mars,1,F/97/P,TRAPPIST-1e,43.0,0,Fronch Melto,1,0.0,1
0432_01,Mars,0,F/76/S,TRAPPIST-1e,17.0,0,Caper Knike,0,1493.0,1
0433_01,Europa,0,B/20/P,55 Cancri e,27.0,0,Hekark Mormonized,1,0.0,2
0433_02,Europa,0,B/20/P,TRAPPIST-1e,47.0,0,Naosura Mormonized,0,7513.0,2
0434_01,Mars,1,F/77/S,TRAPPIST-1e,45.0,0,Row Pread,1,0.0,1
0435_01,Earth,1,G/62/S,TRAPPIST-1e,17.0,0,Allie Willynnedy,1,0.0,1
0436_01,Earth,0,G/63/S,55 Cancri e,10.0,0,Sallyl Hodes,1,0.0,2
0436_02,Earth,0,G/63/S,PSO J318.5-22,56.0,0,Lilace Hodes,0,679.0,2
0437_01,Earth,0,F/78/S,TRAPPIST-1e,39.0,0,Lynnee Oneiles,0,871.0,2
0437_02,Earth,0,F/78/S,PSO J318.5-22,40.0,0,Debora Oneiles,0,873.0,2
0438_01,Europa,1,B/13/S,TRAPPIST-1e,40.0,0,Dyonon Diateous,1,224.687617481203,1
0439_01,Europa,0,C/13/P,55 Cancri e,34.0,0,Izarino Unciate,0,7898.687617481203,1
0441_01,Earth,0,F/79/S,55 Cancri e,32.0,0,Loree Hahnstonsen,0,722.0,1
0442_01,Earth,0,F/98/P,TRAPPIST-1e,35.0,0,Elica Armstromez,0,1050.0,1
0444_01,Mars,0,D/15/P,TRAPPIST-1e,32.0,1,Camonk Curte,0,3015.0,1
0444_02,Earth,0,F/99/P,TRAPPIST-1e,26.0,1,Colal Curte,0,2005.0,1
0445_01,Earth,0,F/80/S,TRAPPIST-1e,25.0,0,Loria Marshopper,0,2175.0,1
0445_02,Earth,0,E/25/S,TRAPPIST-1e,26.0,0,Rice Marshopper,0,792.0,1
0446_01,Europa,1,B/21/P,55 Cancri e,22.0,0,Hadira Singmage,1,0.0,1
0447_01,Earth,0,F/81/S,TRAPPIST-1e,22.0,0,Ferry Mcclayton,1,804.0,1
0448_01,Earth,0,E/27/P,TRAPPIST-1e,24.0,0,Elara Hoppernardy,0,789.0,1
0448_02,Earth,1,G/71/P,PSO J318.5-22,32.0,0,Alraium Disivering,1,0.0,1
0449_01,Earth,1,G/64/S,TRAPPIST-1e,11.0,0,Nathy Moongton,1,0.0,1
0452_01,Mars,1,E/26/S,TRAPPIST-1e,22.0,0,Swafox Ecart,1,0.0,1
0453_01,Europa,1,B/14/S,TRAPPIST-1e,19.0,0,Aldun Taptiritty,1,0.0,2
0453_02,Europa,1,G/734/S,55 Cancri e,34.0,0,Minopus Taptiritty,1,0.0,207
0453_03,Europa,1,B/14/S,TRAPPIST-1e,74.0,0,Wezena Taptiritty,1,0.0,2
0454_01,Europa,0,B/15/S,55 Cancri e,28.0,1,Tabius Geoconne,1,5043.0,3
0454_02,Europa,1,B/15/S,TRAPPIST-1e,42.0,0,Etair Fushausive,1,0.0,3
0454_03,Europa,1,B/15/S,TRAPPIST-1e,43.0,0,Hallux Geoconne,1,0.0,3
0456_01,Earth,0,F/83/S,TRAPPIST-1e,55.0,0,Lulah Hinetthews,0,715.0,1
0457_01,Earth,0,G/72/P,PSO J318.5-22,19.0,0,Leonyl Poperez,1,773.0,3
0457_02,Earth,1,G/72/P,TRAPPIST-1e,6.0,0,Sallyl Poperez,0,0.0,3
0457_03,Earth,0,G/72/P,TRAPPIST-1e,7.0,0,Joela Poperez,0,0.0,3
0458_01,Europa,1,D/16/S,55 Cancri e,28.0,0,Zanin Bedectical,1,0.0,1
0459_01,Earth,0,F/84/S,TRAPPIST-1e,15.0,0,Hardy Nichoan,0,2217.0,1
0460_01,Earth,1,G/65/S,PSO J318.5-22,24.0,0,Shawne Jenningley,1,0.0,1
0461_01,Earth,0,E/27/S,PSO J318.5-22,31.0,0,Shany Yorkland,1,869.0,1
0461_02,Earth,0,F/85/S,TRAPPIST-1e,22.0,0,Warry Yorkland,1,884.0,1
0461_03,Earth,0,G/66/S,55 Cancri e,1.0,0,Len Yorkland,1,0.0,1
0462_01,Earth,1,G/67/S,TRAPPIST-1e,50.0,0,Ronia Sosanturney,0,0.0,1
0463_01,Mars,0,F/100/P,TRAPPIST-1e,34.0,0,Grats Staf,0,1468.1387779083432,2
0463_02,Mars,0,F/100/P,TRAPPIST-1e,14.0,0,Flamal Staf,0,1861.0,2
0465_01,Earth,0,E/28/P,TRAPPIST-1e,19.0,0,Deandy Chaellerty,0,1620.0,2
0465_02,Earth,0,E/28/P,TRAPPIST-1e,28.82793046746535,0,Kyley Chaellerty,1,826.0,2
0466_01,Earth,0,F/101/P,TRAPPIST-1e,36.0,0,Aude Beachez,0,865.0,1
0468_01,Earth,1,G/734/S,TRAPPIST-1e,34.0,0,Haryn Wynneyerson,0,0.0,207
0470_01,Mars,1,F/86/S,55 Cancri e,25.0,0,Aptal Binie,1,304.8547912992357,2
0470_02,Earth,1,F/86/S,TRAPPIST-1e,36.0,0,Jurs Binie,1,0.0,2
0471_01,Europa,0,B/22/P,TRAPPIST-1e,16.0,0,Astab Fuelisent,0,5400.0,2
0471_02,Europa,0,B/22/P,55 Cancri e,30.0,0,Izarino Fuelisent,1,7976.0,2
0472_01,Earth,0,F/87/S,PSO J318.5-22,37.0,0,Stene Solinez,0,862.0,1
0474_01,Earth,1,G/69/S,55 Cancri e,15.0,0,Nicey Chardst,1,0.0,1
0475_01,Earth,0,E/29/P,TRAPPIST-1e,36.0,0,Danie Gilesonston,0,990.0,1
0476_01,Mars,0,F/103/P,PSO J318.5-22,27.0,0,Coves Chiff,0,519.687617481203,3
0476_02,Mars,1,F/103/P,TRAPPIST-1e,27.0,0,Book Chiff,1,0.0,3
0476_03,Mars,1,F/103/P,TRAPPIST-1e,12.0,0,Beah Chiff,1,0.0,3
0477_01,Earth,0,E/30/P,TRAPPIST-1e,22.0,0,Benny Moongton,0,1624.0,1
0480_01,Earth,0,G/74/P,TRAPPIST-1e,27.0,0,Chrisa Mcdanield,0,556.687617481203,1
0481_01,Earth,1,G/70/S,TRAPPIST-1e,13.0,0,Gera Peckerson,1,0.0,1
0482_01,Earth,0,E/28/S,TRAPPIST-1e,27.0,0,Anny Mallerez,0,788.0,1
0482_02,Earth,0,F/88/S,TRAPPIST-1e,28.0,0,Isaacy Mallerez,0,629.0,1
0485_01,Europa,0,B/17/S,55 Cancri e,21.0,0,Furudah Unloweedic,0,3436.0,1
0487_01,Europa,0,C/19/S,TRAPPIST-1e,39.0,0,Sadirak Obeaded,0,6527.0,1
0488_01,Earth,1,G/76/P,PSO J318.5-22,28.0,0,Chery Vantonson,0,173.72916912197996,1
0490_01,Earth,1,G/71/S,TRAPPIST-1e,14.0,0,Hanne Kirklander,1,0.0,1
0498_01,Europa,1,G/734/S,55 Cancri e,27.0,0,Batomam Preent,1,458.07720329024676,207
0498_02,Europa,1,B/18/S,55 Cancri e,46.0,0,Kastrak Preent,1,311.1387779083431,1
0499_01,Mars,1,F/89/S,55 Cancri e,27.0,0,Eclass Meake,1,0.0,1
0499_02,Mars,0,E/29/S,TRAPPIST-1e,21.0,0,Yogark Meake,0,0.0,1
0500_01,Mars,0,D/19/P,55 Cancri e,21.0,0,Ots Cakie,1,2344.0,1
0501_01,Europa,0,E/32/P,TRAPPIST-1e,42.0,0,Hadirk Spedlybood,0,2688.138777908343,1
0502_01,Mars,0,G/734/S,TRAPPIST-1e,22.0,0,Pigars Swell,0,1298.0,207
0503_01,Mars,0,F/90/S,TRAPPIST-1e,10.0,0,Gal Fone,1,0.0,2
0503_02,Mars,0,F/90/S,TRAPPIST-1e,43.0,0,Torms Fone,0,1897.0,2
0503_03,Mars,0,E/31/S,TRAPPIST-1e,42.0,0,Pios Fone,0,1297.0,1
0504_01,Europa,1,B/19/S,55 Cancri e,18.0,0,Thabius Unpasine,1,0.0,6
0504_02,Europa,1,B/19/S,55 Cancri e,54.0,0,Mirfar Unpasine,1,0.0,6
0504_03,Europa,1,B/19/S,TRAPPIST-1e,24.0,0,Sterops Unpasine,1,0.0,6
0504_04,Europa,0,B/19/S,TRAPPIST-1e,64.0,0,Tauria Unpasine,0,2901.0,6
0504_05,Europa,1,B/19/S,55 Cancri e,18.0,0,Azharga Unpasine,1,0.0,6
0504_06,Earth,1,B/19/S,55 Cancri e,53.0,0,Alheneb Unpasine,1,0.0,6
0506_01,Mars,1,F/91/S,TRAPPIST-1e,23.0,0,Kad Backe,1,0.0,1
0507_01,Earth,0,G/74/S,TRAPPIST-1e,39.0,0,Kylen Mccarry,1,0.0,1
0510_01,Europa,0,C/16/P,TRAPPIST-1e,59.0,0,Astrark Sinecthex,1,16844.0,1
0512_01,Europa,0,D/18/S,55 Cancri e,32.0,0,Sadirak Nateansive,1,5936.0,2
0512_02,Europa,1,D/18/S,TRAPPIST-1e,55.0,0,Ankalik Nateansive,1,0.0,2
0513_01,Earth,1,G/78/P,PSO J318.5-22,21.0,0,Rayley Blandez,1,0.0,1
0515_01,Europa,1,B/20/S,TRAPPIST-1e,50.0,0,Alramix Swinvul,1,0.0,1
0516_01,Europa,0,A/6/S,55 Cancri e,55.0,0,Vindem Eneurordry,0,5022.0,1
0517_01,Earth,0,F/109/P,TRAPPIST-1e,28.82793046746535,0,Jandy Kimons,0,1521.0,1
0518_01,Earth,1,F/92/S,TRAPPIST-1e,35.0,0,Soyos Parta,1,0.0,1
0519_01,Earth,1,G/77/S,TRAPPIST-1e,28.82793046746535,0,Ryany Farleyatton,1,0.0,1
0520_01,Earth,0,G/78/S,TRAPPIST-1e,55.0,0,Bel Mcguirez,0,824.9319945894824,1
0521_01,Earth,0,E/32/S,TRAPPIST-1e,23.0,0,Hery Hornettoney,1,606.8547912992358,1
0522_01,Earth,0,E/33/P,TRAPPIST-1e,42.0,0,Glenry Parklaney,0,906.0,1
0523_01,Earth,0,E/33/S,TRAPPIST-1e,35.0,0,Helley Joyneidez,1,2505.0,1
0525_01,Earth,1,G/734/S,TRAPPIST-1e,47.0,0,Wenise Mirezavis,1,0.0,207
0527_01,Mars,0,F/93/S,55 Cancri e,28.82793046746535,0,Supce Stité,0,1190.0,2
0527_02,Mars,1,F/93/S,TRAPPIST-1e,34.0,0,Llat Stité,1,0.0,2
0528_01,Europa,0,C/17/P,TRAPPIST-1e,46.0,0,Alasmon Stiven,0,11141.0,1
0529_01,Earth,1,G/81/P,PSO J318.5-22,26.0,0,Ericia Sellahaney,0,0.0,1
0531_01,Earth,1,G/82/P,55 Cancri e,1.0,0,Estine Alentonway,0,0.0,2
0531_02,Earth,1,G/82/P,55 Cancri e,28.82793046746535,0,Darley Alentonway,1,0.0,2
0533_01,Mars,0,D/21/P,TRAPPIST-1e,33.0,0,Tops Stike,0,961.0,1
0534_01,Europa,0,B/23/P,TRAPPIST-1e,34.0,0,Asellux Parbage,0,8476.0,2
0534_02,Europa,0,B/23/P,TRAPPIST-1e,49.0,0,Weia Parbage,0,5863.0,2
0537_01,Earth,0,G/83/P,TRAPPIST-1e,22.0,0,Kylen Staffersby,0,677.0,1
0538_01,Earth,0,F/110/P,TRAPPIST-1e,28.0,0,Walla Swanardy,1,1078.0,1
0539_01,Europa,1,C/18/P,TRAPPIST-1e,28.82793046746535,0,Tard Nalanet,1,173.72916912197996,5
0539_02,Europa,1,C/18/P,55 Cancri e,36.0,0,Achyon Nalanet,1,0.0,5
0539_03,Earth,1,C/18/P,55 Cancri e,30.0,0,Alderak Nalanet,1,0.0,5
0539_04,Europa,1,C/18/P,TRAPPIST-1e,49.0,0,Betenif Nalanet,1,0.0,5
0539_05,Europa,0,C/18/P,TRAPPIST-1e,38.0,0,Mardyon Nalanet,0,7268.0,5
0540_01,Mars,1,F/95/S,TRAPPIST-1e,31.0,0,Jell Conie,1,0.0,2
0540_02,Earth,0,F/95/S,TRAPPIST-1e,17.0,0,Rantax Conie,0,1532.0,2
0542_01,Earth,0,G/84/P,TRAPPIST-1e,26.0,0,Landa Ments,0,887.0,1
0545_01,Earth,0,F/111/P,TRAPPIST-1e,23.0,0,Kaye Sextones,0,740.0,1
0546_01,Earth,0,F/96/S,55 Cancri e,24.0,0,Shawne Stenson,0,2459.0,1
0547_01,Earth,0,F/97/S,TRAPPIST-1e,23.0,0,Trick Weavesend,0,865.0,1
0548_01,Earth,0,E/36/S,TRAPPIST-1e,24.0,0,Kariel Webstes,1,791.0,1
0549_01,Mars,0,D/19/S,PSO J318.5-22,32.0,0,Warets Watte,1,919.0,1
0549_02,Mars,1,F/98/S,TRAPPIST-1e,43.0,0,Guans Watte,1,0.0,1
0550_01,Earth,0,F/99/S,TRAPPIST-1e,23.0,0,Maen Cleminglas,1,787.0,1
0551_01,Earth,0,G/80/S,TRAPPIST-1e,42.0,0,Stene Bradlerson,0,849.0,1
0552_01,Europa,1,C/21/S,55 Cancri e,29.0,0,Minkab Brathful,1,0.0,1
0553_01,Europa,1,C/19/P,TRAPPIST-1e,40.0,0,Tope Valindle,1,0.0,2
0553_02,Europa,0,C/19/P,TRAPPIST-1e,37.0,0,Gluinol Valindle,1,7270.0,2
0555_01,Europa,1,C/20/P,55 Cancri e,61.0,0,Alraixa Graciansus,1,0.0,2
0555_02,Europa,0,C/20/P,TRAPPIST-1e,33.0,0,Alhain Graciansus,0,2691.0,2
0556_01,Earth,0,F/100/S,TRAPPIST-1e,19.0,0,Jilla Rames,1,1448.0,1
0559_01,Earth,0,F/102/S,PSO J318.5-22,21.0,0,Margia Harmond,0,671.0,1
0560_01,Earth,0,G/81/S,TRAPPIST-1e,4.0,0,Anniey Hortez,0,0.0,2
0560_02,Earth,0,G/81/S,PSO J318.5-22,12.0,0,Tonyn Hortez,1,0.0,2
0560_03,Earth,0,F/103/S,TRAPPIST-1e,44.0,0,Annah Josey,1,1839.0,1
0561_01,Earth,0,G/82/S,TRAPPIST-1e,22.0,0,Jessa Flemaney,0,774.0,1
0563_01,Mars,0,F/114/P,55 Cancri e,33.0,0,Hamsp Petie,0,1905.0,1
0564_01,Europa,1,B/24/P,55 Cancri e,32.0,0,Bath Dinsprody,1,0.0,3
0564_02,Europa,1,B/24/P,TRAPPIST-1e,28.0,0,Taura Dinsprody,1,0.0,3
0564_03,Europa,0,B/24/P,TRAPPIST-1e,28.0,0,Aldibi Dinsprody,0,5461.0,3
0565_01,Mars,0,F/115/P,TRAPPIST-1e,31.0,0,Cines Ble,0,1309.0,1
0566_01,Mars,1,E/37/S,TRAPPIST-1e,13.0,0,Muls Mish,1,0.0,1
0567_01,Earth,1,G/83/S,TRAPPIST-1e,14.0,0,Jeron Munozanson,1,0.0,1
0568_01,Europa,0,D/20/S,TRAPPIST-1e,33.0,0,Enibik Baciffhaut,0,1946.0,2
0568_02,Europa,1,D/20/S,55 Cancri e,28.82793046746535,0,Pentard Baciffhaut,1,304.8547912992357,2
0569_01,Earth,0,F/116/P,TRAPPIST-1e,23.0,0,Tin Merce,1,644.0,1
0570_01,Europa,0,C/22/S,TRAPPIST-1e,36.0,1,Chard Tramsor,1,6634.0,1
0571_01,Europa,1,C/21/P,55 Cancri e,22.0,0,Branev Ousious,1,0.0,7
0571_02,Europa,1,C/21/P,TRAPPIST-1e,19.0,0,Alchium Ousious,0,0.0,7
0571_03,Europa,1,C/21/P,TRAPPIST-1e,42.0,0,Bahoton Ousious,1,0.0,7
0571_04,Europa,1,C/21/P,TRAPPIST-1e,30.0,0,Izark Hednigic,1,304.8547912992357,7
